suburbs_id,loc_name,lga_name,area_ha,index_right,LGA_NAME25,year,local_government_area,incidents_recorded,rate_per_100000_population,population_est,crime_per_person,crime_index,crime_rank
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,196,Surf Coast,2016,Surf Coast,1205,3955.358608239,30464.99999999971,0.039553586082390006,0.7016977482044747,626.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
64.0,ARMSTRONG CREEK,GREATER GEELONG CITY,0.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
