Bachelor (%),Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,population_est,Certificate_level (%),incidents_recorded,post_gradutae (%),Graduate_diploma_certificate(%),Advanced_&_Diploma (%),Population-2023,Median_tot_prsnl_inc_weekly,Unemployment,crime_index,rate_per_100000_population,crime_per_person,crime_rank,Owner occupied (%),Mortgage (%),Total rented (%),Total_persons,target,dataset
0.2379452174674017,2245.0,1992.0,140538.79789999255,0.389516058458038,6398.5,0.0653714885796797,0.0436685044193576,0.1750240658090487,23985,838.0,0.040070383108054,0.8334120609864664,4697.8112414755,0.046978112414755,506.5,0.3168316831683168,0.4628712871287129,0.2032178217821782,11427.0,670.0,train
0.3150226892763315,2286.0,2330.0,293229.97675001394,0.2333412944829233,19216.0,0.1329113924050632,0.0285407212801528,0.1862909004060186,9826,864.0,0.0555970547433571,1.3488252571841168,7603.113456847999,0.0760311345684799,236.5,0.1465639570241232,0.6310561524427326,0.2021082505574701,8374.0,850.0,train
0.4158081405168046,2462.0,1956.0,154650.95189999972,0.0836007431177166,23481.5,0.2287620334402972,0.033946968417497,0.1044587062996115,2493,1182.0,0.0696252465483234,2.532555973975818,14275.615246229,0.14275615246229,15.0,0.1232441028359395,0.1800954147892923,0.6700238536973231,11842.0,835.0,train
0.1621154883971937,1799.0,1452.0,63108.71267999598,0.4655153804641122,4001.0,0.0347544522396114,0.0341068537506745,0.1607123583378305,24417,704.0,0.0393709327548807,1.124717489295047,6339.853611478,0.06339853611478,267.0,0.352796389990428,0.411185559961712,0.2025160672774511,9265.0,570.0,train
0.2953968829285973,2191.0,2123.0,233412.8241999776,0.201643107406065,11912.0,0.130240425274858,0.0311707140268213,0.1668478917482179,16420,946.0,0.0555555555555555,0.9053660181074138,5103.40425417,0.0510340425417,447.0,0.0891844744875708,0.6474051460968164,0.2392062799825556,8277.0,570.0,train
0.2829415954415954,1798.0,1752.0,270488.4763000073,0.2142094017094017,15488.0,0.1469017094017094,0.0304487179487179,0.1883903133903134,15185,689.0,0.0879846983133368,1.0127886249176004,5708.9284042095005,0.057089284042095,353.0,0.0988924050632911,0.517668776371308,0.3317510548523206,5616.0,550.0,train
0.4038807042759612,2670.0,1978.0,162858.74289998892,0.131632530842017,6785.0,0.19966463049467,0.0546173194394538,0.1283986106120493,14038,1013.0,0.0485079365079365,0.7390996425270778,4166.187138118,0.04166187138118,587.0,0.2636879692364036,0.3087346639809559,0.4065189525727888,8349.0,400.0,train
0.1778277996623523,1879.0,1651.0,134326.8195999995,0.4209341586944288,6828.0,0.0561339335959482,0.0319358469330332,0.1810635903207653,27999,808.0,0.0527404343329886,0.9017683709350256,5083.124889231,0.05083124889231,450.0,0.1790271869798409,0.4888108008137599,0.2973922692805622,7108.0,550.0,train
0.4073775448498287,2681.0,2054.0,154650.95189999972,0.087079217899617,23481.5,0.242289860915138,0.0421286031042128,0.1100584559564604,12512,1227.0,0.0560684530511146,2.532555973975818,14275.615246229,0.14275615246229,15.0,0.1574493804774856,0.19069205197945,0.6252644303414929,4961.0,780.0,train
0.1575076608784474,1765.0,1556.0,233412.8241999776,0.4710929519918284,11912.0,0.0390194075587334,0.0234933605720122,0.1624106230847803,8011,704.0,0.0692252510760401,0.9053660181074138,5103.40425417,0.0510340425417,447.0,0.2598709677419354,0.4931612903225806,0.224258064516129,4895.0,395.0,train
0.2596630327056491,2261.0,2120.0,162326.83454499854,0.3522299306243805,7707.5,0.0931615460852329,0.042021803766105,0.1883052527254707,13024,967.0,0.0416740243687091,0.7087934492243665,3995.355946384,0.0399535594638399,596.0,0.1385144823630628,0.618009750501864,0.2305706911385144,5045.0,580.0,train
0.2177826264830219,2169.0,1727.0,189406.590223332,0.379108141279149,10416.666666666666,0.0585026592117823,0.0458202645574798,0.177689894995227,11380,828.0,0.0469677419354838,0.8858659262654482,4993.485337762,0.04993485337762,464.3333333333333,0.3022121581605992,0.4215293502874064,0.2544852813098763,7333.0,630.0,train
0.3631108300966489,2296.0,1763.0,140347.63398333438,0.1377472676361665,17495.333333333332,0.179748893505555,0.0545569505916358,0.1175142263571493,12592,916.0,0.0656158009685689,2.024107849070853,11409.574030004667,0.1140957403000466,108.66666666666669,0.143012211668928,0.269742198100407,0.5594301221166893,11071.0,640.0,train
0.1750926612305411,1511.0,1363.0,233412.8241999776,0.353002223869533,11912.0,0.0831727205337286,0.0265381764269829,0.155522609340252,11899,641.0,0.1003172684695573,0.9053660181074138,5103.40425417,0.0510340425417,447.0,0.1959268338676221,0.3918536677352442,0.3824250424288138,6745.0,495.0,train
0.2545152091254752,1701.0,1442.0,204902.98232000216,0.2884980988593156,13325.2,0.092680608365019,0.0377851711026615,0.1497148288973384,14728,580.0,0.0583821805392731,1.1859802557661012,6685.1820828118,0.0668518208281179,257.2,0.4909090909090909,0.2710227272727272,0.2005681818181818,4208.0,510.0,train
0.4423818707810993,3116.0,2055.0,132302.88013333347,0.0855834136933462,10549.0,0.2280617164898746,0.0642478302796528,0.1080038572806171,12921,1207.0,0.0460029166114278,1.5675036053380706,8835.768526669,0.0883576852666899,209.66666666666663,0.2505069124423963,0.2499539170506912,0.472442396313364,8296.0,425.0,train
0.3631108300966489,2296.0,1763.0,140347.63398333438,0.1377472676361665,17495.333333333332,0.179748893505555,0.0545569505916358,0.1175142263571493,12592,916.0,0.0656158009685689,2.024107849070853,11409.574030004667,0.1140957403000466,108.66666666666669,0.143012211668928,0.269742198100407,0.5594301221166893,11071.0,340.0,train
0.3409350057012543,1743.0,1630.0,190296.13044999083,0.169612314709236,14568.5,0.1942702394526796,0.0269384264538198,0.1458095781071836,14740,685.0,0.0692560331286591,1.4016964929062108,7901.1402039435,0.0790114020394349,189.5,0.3090110809115617,0.2632239180430692,0.3943131925569726,7016.0,575.0,train
0.4290922347794386,2397.0,1784.0,144950.22927500118,0.0895005468465184,22218.5,0.2391542107181917,0.0402843601895734,0.1017134524243529,8724,1047.0,0.0633598139895369,2.491743268009019,14045.560513569,0.14045560513569,16.5,0.1205533596837944,0.2044042913608131,0.6482213438735178,5486.0,850.0,train
0.147640554430774,1357.0,1144.0,70532.70724999945,0.3930851892228625,7102.0,0.0361314437003582,0.0289674505528733,0.1557389814670612,16494,600.0,0.0686953901777643,1.786299730555946,10069.087487068,0.10069087487068,35.0,0.3151666666666666,0.2641666666666666,0.3635,6421.0,400.0,train
0.3356896551724138,2091.0,1727.0,154847.9387474988,0.1751724137931034,9625.5,0.1810344827586207,0.041551724137931,0.1486206896551724,6538,691.0,0.0803941908713693,1.0353596029169896,5836.1574174915,0.0583615741749149,386.75,0.3106743106743106,0.3035763035763035,0.3508053508053508,5800.0,250.0,train
0.3896854764107308,2158.0,1934.0,159127.01090000596,0.1617715078630897,6721.0,0.172641073080481,0.0454440333024976,0.1525208140610545,16300,704.0,0.0565329883570504,0.7217975261041651,4068.65785958,0.0406865785957999,598.5,0.453101644245142,0.3428624813153961,0.1698430493273542,8648.0,610.0,train
0.2156834737894586,1794.0,1398.0,172015.46970000898,0.3549492929581488,9535.0,0.0485644907870304,0.0395657763176689,0.1749750035709184,13574,710.0,0.0340946706388613,0.9833710305864628,5543.106103555,0.05543106103555,377.0,0.4237193763919822,0.28637713437268,0.236822568671121,7001.0,560.0,train
0.2454581358609794,1640.0,1436.0,293229.97675001394,0.2904818325434439,19216.0,0.0857030015797788,0.0266587677725118,0.1769352290679305,16249,604.0,0.0721834496510468,1.3488252571841168,7603.113456847999,0.0760311345684799,236.5,0.3483519404572036,0.3381180223285486,0.2792397660818713,10128.0,400.0,train
0.3495085995085995,2504.0,2439.0,223054.78232501767,0.1779279279279279,12455.5,0.201064701064701,0.0393120393120393,0.1402538902538902,9998,953.0,0.0607885026218683,1.0487961370882095,5911.897023661,0.05911897023661,323.5,0.1373165618448637,0.526554856743536,0.3172606568832984,4884.0,500.0,train
0.352015732546706,1630.0,1278.0,190296.13044999083,0.0939036381514257,14568.5,0.2472959685349066,0.0208128482464765,0.1111111111111111,14178,503.0,0.123011253395421,1.4016964929062108,7901.1402039435,0.0790114020394349,189.5,0.1516986209216279,0.1765893037336024,0.63807601749075,6102.0,450.0,train
0.2866605756052992,1498.0,1505.0,168841.28819999602,0.2761534947464595,17016.0,0.0708085883965281,0.0264961169483782,0.1738236637734125,20206,559.0,0.0758293838862559,1.7878992338849995,10078.103632948,0.1007810363294799,34.0,0.3814785582741384,0.3183372796632465,0.2688766114180478,4378.0,600.0,train
0.3768017251163318,2719.0,1788.0,114976.85574999524,0.1509476790375666,11601.5,0.1616161616161616,0.0499375780274656,0.1366473726024288,15480,1220.0,0.0444933382227111,1.790324565995454,10091.7748443285,0.100917748443285,37.0,0.1265172735760971,0.2363834422657952,0.6136009959539371,8811.0,580.0,train
0.2712691771269177,2173.0,2109.0,260739.11439999723,0.2949790794979079,13655.0,0.1218619246861924,0.0332984658298465,0.1905509065550906,13024,902.0,0.056215360253365,0.9290727810113346,5237.035506323,0.05237035506323,422.0,0.1256459069893935,0.5849877617623063,0.2697851509382649,5736.0,500.0,train
0.4553536151718688,3571.0,2914.0,182538.46830000827,0.0972935598577637,8515.5,0.2009087317265902,0.0697352824970367,0.1159620703279336,16182,1165.0,0.0382697311361665,0.8266023500497779,4659.425983945501,0.046594259839455,518.0,0.4235551075268817,0.3449260752688172,0.2098454301075268,10124.0,540.0,train
0.2169398907103825,1599.0,1443.0,270488.4763000073,0.3092896174863388,15488.0,0.1021857923497267,0.0259562841530054,0.1715846994535519,13819,635.0,0.0666666666666666,1.0127886249176004,5708.9284042095005,0.057089284042095,353.0,0.3347353662811076,0.2947774272695408,0.3424465474938661,3660.0,430.0,train
0.2844694035631293,1958.0,1885.0,291320.7014000036,0.2242447714949651,15267.0,0.1638264910921766,0.0302091402013942,0.1719597211463981,19938,772.0,0.0778634568365619,0.9256717127874156,5217.8642256525,0.052178642256525,424.0,0.147984886649874,0.521095717884131,0.2773929471032745,5164.0,500.0,train
0.3891925988225399,1957.0,1595.0,165936.42570000704,0.144098682366134,7063.666666666667,0.1813849172974488,0.04121110176619,0.1525791982057751,16300,721.0,0.0608979591836734,0.7364041293126234,4150.992958824,0.0415099295882399,588.6666666666666,0.3748483623129802,0.2701172664779619,0.3042862919530934,14268.0,650.0,train
0.3631108300966489,2296.0,1763.0,140347.63398333438,0.1377472676361665,17495.333333333332,0.179748893505555,0.0545569505916358,0.1175142263571493,12592,916.0,0.0656158009685689,2.024107849070853,11409.574030004667,0.1140957403000466,108.66666666666669,0.143012211668928,0.269742198100407,0.5594301221166893,11071.0,450.0,train
0.425890124053488,1520.0,1089.0,131663.82222499765,0.0666183341388754,17715.25,0.2257129047849202,0.0226357338488802,0.1177702593845658,18017,638.0,0.1144489495023958,2.2505013570590773,12685.71822878825,0.1268571822878824,22.5,0.1002623474392608,0.0901106421809056,0.7738108817155241,12414.0,740.0,train
0.2806731813246471,2268.0,2175.0,275972.7424500157,0.2879116901918205,14122.0,0.1346362649294245,0.0376402461093014,0.174448063698878,12125,880.0,0.0553729871837003,0.90575982570913,5105.6240849895,0.0510562408498949,444.5,0.1594036697247706,0.510894495412844,0.3153669724770642,5526.0,600.0,train
0.2806731813246471,2268.0,2175.0,275972.7424500157,0.2879116901918205,14122.0,0.1346362649294245,0.0376402461093014,0.174448063698878,12125,880.0,0.0553729871837003,0.90575982570913,5105.6240849895,0.0510562408498949,444.5,0.1594036697247706,0.510894495412844,0.3153669724770642,5526.0,620.0,train
0.2576379388964888,1962.0,1862.0,349228.5786000296,0.2603739170086639,18622.0,0.1586867305061559,0.0248518011855905,0.1611947104423164,13888,854.0,0.0773822684059252,0.9459774074674177,5332.324197135,0.05332324197135,401.0,0.0866619115549215,0.4939372325249643,0.3955064194008559,4386.0,450.0,train
0.2154265679781846,1342.0,1274.0,280237.8382000174,0.2902220490845345,17321.0,0.0656408258667705,0.0315543435917413,0.1645890144137125,14879,442.0,0.1226433816233379,1.0965044688238663,6180.821302096,0.06180821302096,284.0,0.2669172932330827,0.3855733082706767,0.3054511278195488,5134.0,530.0,train
0.3286610106971597,2139.0,1618.0,144103.57972500107,0.2085331366039591,10968.5,0.1454567810156154,0.0518873724332964,0.1363580474609615,7977,782.0,0.0627344457379381,1.438606813820068,8109.197812697499,0.0810919781269749,234.5,0.2053168366493897,0.2954355458953352,0.4711586691188764,8133.0,430.0,train
0.1989429461986719,1777.0,1331.0,46898.96890000154,0.3823011248136604,3758.0,0.0548854858381894,0.0398427971269819,0.1643854180783304,15363,702.0,0.0511634629281688,1.4215354664663655,8012.969342701,0.08012969342701,107.0,0.3515269655620532,0.2992202729044834,0.3224496426250812,7379.0,380.0,train
0.439719240297275,3364.0,2577.0,140838.11650000303,0.0838150289017341,10393.5,0.2129094412331406,0.0645472061657032,0.1194605009633911,13438,1104.0,0.0380461067225536,1.5152878710305235,8541.436736796,0.0854143673679599,291.5,0.4307257304429783,0.2966540999057493,0.2492931196983977,7266.0,800.0,train
0.3891925988225399,1957.0,1595.0,165936.42570000704,0.144098682366134,7063.666666666667,0.1813849172974488,0.04121110176619,0.1525791982057751,16300,721.0,0.0608979591836734,0.7364041293126234,4150.992958824,0.0415099295882399,588.6666666666666,0.3748483623129802,0.2701172664779619,0.3042862919530934,14268.0,745.0,train
0.3545415036940461,2124.0,1818.0,187889.55919999423,0.1668839634941329,10322.0,0.1585397653194263,0.0425901781833985,0.1508039982616253,20973,720.0,0.047113752122241,0.9686486034138028,5460.1181230455,0.054601181230455,386.5,0.4756667583172945,0.3023095958207313,0.1323893318669232,11505.0,800.0,train
0.1296969696969697,1303.0,1061.0,233412.8241999776,0.4133333333333333,11912.0,0.0309090909090909,0.0254545454545454,0.1439393939393939,8011,538.0,0.0955806783144912,0.9053660181074138,5103.40425417,0.0510340425417,447.0,0.3206412825651302,0.2979291917167668,0.3460253841015364,3300.0,460.0,train
0.2096560846560846,1959.0,1803.0,134326.8195999995,0.3688822751322751,6828.0,0.0767195767195767,0.0324074074074074,0.1857638888888889,27999,788.0,0.0525958345910051,0.9017683709350256,5083.124889231,0.05083124889231,450.0,0.1886506641808436,0.4955721277091587,0.2825681659286879,12096.0,310.0,train
0.3064805583250249,2102.0,1869.0,200060.05156667205,0.1894317048853439,12644.333333333334,0.1565304087736789,0.0398803589232303,0.1453639082751744,17934,850.0,0.0458754208754208,1.1219379985981563,6324.186064471333,0.0632418606447133,267.3333333333333,0.2496855345911949,0.3380503144654088,0.390251572327044,5015.0,475.0,train
0.3917847025495751,2455.0,2493.0,168841.28819999602,0.1737960339943342,17016.0,0.1481586402266289,0.041784702549575,0.1703966005665722,16249,890.0,0.0441929720071471,1.7878992338849995,10078.103632948,0.1007810363294799,34.0,0.2040203327171904,0.6148336414048059,0.1649722735674676,7060.0,800.0,train
0.2561813186813186,1762.0,1553.0,199177.8898000131,0.3435782967032967,14369.0,0.0645604395604395,0.0343406593406593,0.1619162087912088,16927,604.0,0.0696721311475409,1.279822191265375,7214.154148549,0.07214154148549,171.0,0.4619469026548672,0.327212389380531,0.1814159292035398,5824.0,730.0,train
0.3768017251163318,2719.0,1788.0,114976.85574999524,0.1509476790375666,11601.5,0.1616161616161616,0.0499375780274656,0.1366473726024288,15480,1220.0,0.0444933382227111,1.790324565995454,10091.7748443285,0.100917748443285,37.0,0.1265172735760971,0.2363834422657952,0.6136009959539371,8811.0,395.0,train
0.4439664930948607,2935.0,2042.0,137311.32826666484,0.0760697305863708,19506.0,0.2170024903780846,0.0477699796241793,0.1017659044600407,10508,1412.0,0.0391379737428783,2.3644304567328547,13327.918444303668,0.1332791844430366,20.666666666666668,0.1458536585365853,0.1671544715447154,0.6634146341463415,8834.0,810.0,train
0.269470955579121,2053.0,1798.0,162326.83454499854,0.3041121715564981,7707.5,0.0974431483445269,0.035230352303523,0.1789796158831153,11288,731.0,0.0585241730279898,0.7087934492243665,3995.355946384,0.0399535594638399,596.0,0.3873992432965948,0.3684816581674617,0.2224050008225037,8487.0,540.0,train
0.4073775448498287,2681.0,2054.0,154650.95189999972,0.087079217899617,23481.5,0.242289860915138,0.0421286031042128,0.1100584559564604,12512,1227.0,0.0560684530511146,2.532555973975818,14275.615246229,0.14275615246229,15.0,0.1574493804774856,0.19069205197945,0.6252644303414929,4961.0,860.0,train
0.4423818707810993,3116.0,2055.0,132302.88013333347,0.0855834136933462,10549.0,0.2280617164898746,0.0642478302796528,0.1080038572806171,12921,1207.0,0.0460029166114278,1.5675036053380706,8835.768526669,0.0883576852666899,209.66666666666663,0.2505069124423963,0.2499539170506912,0.472442396313364,8296.0,525.0,train
0.433174773668866,2817.0,2130.0,148350.7887000001,0.1117078410311493,23829.0,0.2031609636335737,0.0503299063986496,0.0992788092680681,10973,1338.0,0.0487568614788505,2.7106781481227,15279.661613248,0.1527966161324799,8.0,0.1078191133882824,0.2252171975941189,0.643350412118512,6517.0,800.0,train
0.1977615152819629,2156.0,1807.0,40660.92956000111,0.4135170038743004,2042.0,0.0589754627636676,0.0408092983211364,0.1784761084804132,3427,823.0,0.0404537161894185,0.8909280925243911,5022.019963874,0.0502201996387399,464.0,0.2839783978397839,0.4777227722772277,0.2066831683168316,11615.0,380.0,train
0.1663303060881264,1362.0,1020.0,75347.26762999994,0.4254961318533468,5395.5,0.0386814665321224,0.0319542549613185,0.1427850655903128,12885,614.0,0.0658955485453908,0.93817817150153,5288.36114439,0.0528836114439,451.5,0.2806440443213296,0.2617728531855955,0.4215720221606648,5946.0,380.0,train
0.4476287091047425,2726.0,2350.0,157688.23402500295,0.1046580437906839,7319.25,0.1875052836249894,0.0585848338828303,0.1319638177360723,19021,852.0,0.050656837728003,0.8220586145032265,4633.81366930775,0.0463381366930774,518.0,0.4593362768836348,0.3224611878649765,0.1941318900441532,11829.0,1600.0,train
0.2176859224123327,1280.0,1172.0,234518.85565000767,0.2259867863798068,14942.0,0.1135016093511773,0.0223615110960528,0.1448416059630696,16220,492.0,0.1198582956111001,1.1384884922999734,6417.478565269001,0.06417478565269,254.5,0.2260729859995409,0.2543034197842552,0.4806059215056231,5903.0,520.0,train
0.3853113358169239,2248.0,1511.0,131663.82222499765,0.0734433209153805,17715.25,0.2227248536455561,0.0339276210750399,0.1152208621607237,18017,884.0,0.0817511376117997,2.2505013570590773,12685.71822878825,0.1268571822878824,22.5,0.1447033898305084,0.1294491525423728,0.6940677966101695,7516.0,750.0,train
0.4315048614134378,3012.0,2184.0,130937.48479999317,0.1046292265273545,9996.0,0.1887969815701639,0.0547815991873458,0.1163836888695399,23932,1110.0,0.0419574677723951,1.439916258172662,8116.578942258333,0.0811657894225833,220.33333333333331,0.3079847908745247,0.2644313861043899,0.397050351422975,13782.0,780.0,train
0.3125219838199085,1950.0,1659.0,211750.97269998564,0.2393598311642631,12121.0,0.1250439676398171,0.0309532184312346,0.1507210692930003,14740,655.0,0.0493647912885662,1.015493751927422,5724.176774939,0.05724176774939,345.0,0.4477390659747961,0.314801087225105,0.204843093649617,5686.0,610.0,train
0.4343624793777987,2718.0,2062.0,161833.81683333273,0.1171341032288475,20073.666666666668,0.2181239688899363,0.0709403723780344,0.1004006599104407,14273,1032.0,0.0504003768252472,2.2006096040071603,12404.486351646,0.1240448635164599,80.33333333333333,0.2559048126442905,0.2638962884034807,0.4626176522820103,8486.0,355.0,train
0.2160241223346974,1955.0,1560.0,70532.70724999945,0.3302821451647642,7102.0,0.0734438940340297,0.0469524014645703,0.1506569028645272,16494,784.0,0.0420072426280393,1.786299730555946,10069.087487068,0.10069087487068,35.0,0.3048730267673301,0.3194234728894989,0.3438572409059712,9286.0,360.0,train
0.4239778718990405,2064.0,1289.0,148350.7887000001,0.0758924712594001,23829.0,0.2550782262944074,0.0320684588123433,0.0890310312040798,21376,652.0,0.1153923948220064,2.7106781481227,15279.661613248,0.1527966161324799,8.0,0.1328356106493872,0.1007184110438089,0.723059585857163,11569.0,640.0,train
0.3631108300966489,2296.0,1763.0,140347.63398333438,0.1377472676361665,17495.333333333332,0.179748893505555,0.0545569505916358,0.1175142263571493,12592,916.0,0.0656158009685689,2.024107849070853,11409.574030004667,0.1140957403000466,108.66666666666669,0.143012211668928,0.269742198100407,0.5594301221166893,11071.0,595.0,train
0.2261328640563132,1809.0,1615.0,417618.66530003183,0.3408124358410324,21416.0,0.0821234785159114,0.0261035342425575,0.1806716527350051,17099,715.0,0.0697802197802197,0.9097512804832344,5128.123280748,0.0512812328074799,439.0,0.2356356356356356,0.4016016016016016,0.3393393393393393,6819.0,850.0,train
0.2304717710750193,1826.0,1397.0,13224.136919997893,0.3286929621036349,331.0,0.0638051044083526,0.0543310131477184,0.1544856921887084,8915,768.0,0.0184174624829467,0.4440428434268456,2502.998887583,0.0250299888758299,798.0,0.4532934131736527,0.3083832335329341,0.1922155688622754,5172.0,350.0,train
0.3286610106971597,2139.0,1618.0,147369.04294999907,0.2085331366039591,11543.5,0.1454567810156154,0.0518873724332964,0.1363580474609615,15847,782.0,0.0627344457379381,1.3619257566096126,7676.958888599,0.0767695888859899,177.5,0.2053168366493897,0.2954355458953352,0.4711586691188764,8133.0,690.0,train
0.3071628307162831,2127.0,2164.0,291320.7014000036,0.1717932171793217,15267.0,0.1997562199756219,0.0309027030902703,0.1629024162902416,19938,830.0,0.0717005532006609,0.9256717127874156,5217.8642256525,0.052178642256525,424.0,0.1129011132940406,0.5486574983628029,0.303863785199738,13947.0,520.0,train
0.3991133799032778,2896.0,2055.0,159971.1582499994,0.1560988715744223,10306.0,0.157039226222461,0.0636754433100483,0.1446802794196668,7797,1111.0,0.0426361802286482,1.1346547634853017,6395.868445659,0.06395868445659,259.0,0.2762601000384763,0.2853020392458638,0.4147749134282416,7444.0,420.0,train
0.3056241825316088,2186.0,1740.0,180476.4745000115,0.2565034152012789,11576.0,0.0930097369568376,0.0459235576224386,0.1489609068449353,19487,803.0,0.0579586009992862,1.308226973426855,7374.267388081334,0.0737426738808133,226.0,0.3335738769619339,0.3130073967165794,0.32076492873895,6881.0,640.0,train
0.1597193561700371,1516.0,1194.0,49765.83947000105,0.4105103865731187,4187.0,0.0385197413674508,0.0364561837941945,0.1628834777823634,7051,648.0,0.0438700147710487,1.4925739066765793,8413.401732174,0.08413401732174,85.0,0.4014331210191083,0.2864649681528662,0.2652866242038216,7269.0,540.0,train
