listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17642114,GARDENVALE,3185,620,2694,"Tuesday, 22 July 2025",2025-06-27,74,2,1,1,Apartment / Unit / Flat,104/127 Gardenvale Road,-37.897884,145.0067,2025-09-09 17:18:28,17642114,6,0,0,False,Apartment,Apartment / Unit / Flat,Belle Property Sandringham,3720,"Stella Patselis, Andrew Pettman","Air conditioning, Built in wardrobes, Dishwasher",https://www.domain.com.au/104-127-gardenvale-road-gardenvale-vic-3185-17642114
17743603,GARDENVALE,3185,420,1825,"Friday, 05 September 2025",2025-09-02,7,1,1,1,Apartment / Unit / Flat,6/48 Magnolia Road,-37.897038,145.01054,2025-09-09 17:18:28,17743603,7,0,1,False,Apartment,Apartment / Unit / Flat,Belle Property St Kilda,3722,"Noah Oyston, Brodie Mcphie",,https://www.domain.com.au/6-48-magnolia-road-gardenvale-vic-3185-17743603
