listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17728238,MUCKLEFORD SOUTH,3462,350,1516,"Friday, 29 August 2025",2025-08-22,18,,1,,Studio,35a Muckleford-Walmer Road,-37.09112,144.1397,2025-09-09 16:17:04,17728238,8,0,0,False,Apartment,Studio,Castlemaine Property Group Pty Ltd,4828,Susan Duncan,"Furnished, Broadband internet access",https://www.domain.com.au/35a-muckleford-walmer-road-muckleford-south-vic-3462-17728238
17751913,MUCKLEFORD SOUTH,3462,750,3250,"Friday, 12 September 2025",2025-09-08,1,4.0,2,2.0,House,60 Symes Road,-37.0992,144.11943,2025-09-09 16:17:04,17751913,20,0,1,False,House,House,CANTWELL PROPERTY CASTLEMAINE,12871,"Jen Griffiths, Michael Cantwell","Internal Laundry, Pets Allowed, Heating, Area Views, Built in wardrobes, Close to schools, Ensuite, Car Parking - Surface, Carpeted, Openable Windows, Dishwasher, Floorboards, Fully fenced",https://www.domain.com.au/60-symes-road-muckleford-south-vic-3462-17751913
