listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17565467,BUSHFIELD,3281,600,2400,"Tuesday, 20 May 2025",2025-05-09,123,1,1,,Apartment / Unit / Flat,42 Bellmans Road,-38.320236,142.50204,2025-09-09 16:47:07,17565467,8,0,0,False,Apartment,Apartment / Unit / Flat,Wilsons Warrnambool & District Real Estate,15490,Wilsons Leasing,"Air conditioning, Internal Laundry, Ceiling Fans, Dishwasher, Electric Cooktop, Electric Oven, Furnished, Open Plan Living, Separate Shower, Split System Heating / Cooling",https://www.domain.com.au/42-bellmans-road-bushfield-vic-3281-17565467
