listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17674765,SILVAN,3795,400,1734,"Thursday, 24 July 2025",2025-07-18,53,1,1,,Studio,Studio 3/42-44 Parker Road,-37.826027,145.44359,2025-09-09 16:44:40,17674765,16,0,0,False,Apartment,Studio,Ray White Croydon,17921,Leasing ...,Furnished,https://www.domain.com.au/studio-3-42-44-parker-road-silvan-vic-3795-17674765
