listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17706711,BOTANIC RIDGE,3977,700,3042,"Monday, 11 August 2025",2025-08-08,32,4,2,2,House,"23 Gumleaf Pl,",-38.144268,145.29254,2025-09-09 16:35:46,17706711,7,0,0,False,House,House,Milestone Real Estate,34380,Silky Jolly,"Secure Parking, Heating",https://www.domain.com.au/23-gumleaf-pl-botanic-ridge-vic-3977-17706711
17719576,BOTANIC RIDGE,3977,600,2607,"Friday, 19 September 2025",2025-09-08,1,4,2,2,House,9 Taj Rise,-38.150196,145.27875,2025-09-09 16:35:46,17719576,8,0,0,False,House,House,Ray White Frankston,17898,"Charlotte Vercoe, Hayley Weston","Gas, Internal Laundry, Heating, Dishwasher",https://www.domain.com.au/9-taj-rise-botanic-ridge-vic-3977-17719576
