listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,url
12967861,NEWMERELLA,3886,,300,"Wednesday, 13 July 2022",2019-03-04,2381,1,,,Apartment / Unit / Flat,5283 PRINCES HIGHWAY,-37.73714,148.42752,2025-09-09 16:17:02,12967861,5,0,0,False,Apartment,Apartment / Unit / Flat,ORBOST REAL ESTATE,12332,"Luke Oakley, Cyrile Manongsong",https://www.domain.com.au/5283-princes-highway-newmerella-vic-3886-12967861
