listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,url
17648668,HAWKESDALE,3287,400,1739,"Friday, 18 July 2025",2025-07-02,69,3,1,2,House,965 Camerons Road,-38.06972,142.38425,2025-09-09 16:22:25,17648668,9,0,0,False,House,House,Ray White Warrnambool,5589,Steven Agnew,https://www.domain.com.au/965-camerons-road-hawkesdale-vic-3287-17648668
