listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17626367,DINGLEY VILLAGE,3172,650,2824,"Wednesday, 13 August 2025",2025-07-21,50,4.0,2,3,House,18 Pauline Av,-37.983887,145.1312,2025-09-09 16:14:51,17626367,9,0,0,False,House,House,Barry Plant Bayside,16215,Dimmy Alevizos,"Secure Parking, Heating, Dishwasher",https://www.domain.com.au/18-pauline-av-dingley-village-vic-3172-17626367
17704192,DINGLEY VILLAGE,3172,680,2955,"Monday, 15 September 2025",2025-08-06,33,4.0,2,4,House,367 Old Dandenong Road,-37.971066,145.11699,2025-09-09 16:14:51,17704192,14,0,1,True,House,House,Care Property Management,29924,Rebecca Storey,"Gas, Internal Laundry, Dishwasher, Courtyard, Secure Parking, Shed, Built in wardrobes, Air conditioning, Split-System Air Conditioning, Split-System Heating, Water Tank, Ensuite",https://www.domain.com.au/367-old-dandenong-road-dingley-village-vic-3172-17704192
17731727,DINGLEY VILLAGE,3172,765,3324,"Monday, 29 September 2025",2025-08-26,14,4.0,2,2,House,2 Emma Pl,-37.97398,145.12262,2025-09-09 16:14:51,17731727,10,0,0,False,House,House,Barry Plant Bayside,16215,Dimmy Alevizos,"Air conditioning, Gas, Internal Laundry, Secure Parking, Bath, Fireplace(s), Heating, Dishwasher, Shed, Balcony / Deck",https://www.domain.com.au/2-emma-pl-dingley-village-vic-3172-17731727
17733403,DINGLEY VILLAGE,3172,260,1040,"Friday, 29 August 2025",2025-08-27,13,,1,1,Studio,8/5 Campbell Street,-37.98038,145.12627,2025-09-09 16:14:51,17733403,8,0,0,False,Apartment,Studio,Aquire,23741,"Emily Dowel Aquire Leasing, Julie Meaney","Air conditioning, Bath, Heating",https://www.domain.com.au/8-5-campbell-street-dingley-village-vic-3172-17733403
17744437,DINGLEY VILLAGE,3172,275,1100,"Friday, 05 September 2025",2025-09-03,6,,1,1,Studio,1/5 Campbell Street,-37.98038,145.12627,2025-09-09 16:14:51,17744437,12,0,0,False,Apartment,Studio,Aquire,23741,"Emily Dowel Aquire Leasing, Julie Meaney","Air conditioning, Heating",https://www.domain.com.au/1-5-campbell-street-dingley-village-vic-3172-17744437
