listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17686321,NHILL,3418,250,1086,"Friday, 08 August 2025",2025-07-25,46,3,1,1,House,10 Belcher Street,-36.33316,141.66373,2025-09-09 16:26:34,17686321,9,1,0,False,House,House,AL Property Agents,8448,Jed Dickerson,,https://www.domain.com.au/10-belcher-street-nhill-vic-3418-17686321
17716850,NHILL,3418,380,1646,"Thursday, 14 August 2025",2025-08-15,25,4,1,2,House,30 Davis Avenue,-36.32847,141.65224,2025-09-09 16:26:34,17716850,18,0,0,False,House,House,Westech Real Estate,28539,"Rachael McCartney, Abbie Martin","Built in wardrobes, Floorboards, Air conditioning, Reverse Cycle Air Conditioning, Split-System Air Conditioning, Split-System Heating",https://www.domain.com.au/30-davis-avenue-nhill-vic-3418-17716850
