listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,url
11989372,WARRACKNABEAL,3393,,,"Tuesday, 03 September 2019",2018-02-14,2764,,,,Apartment / Unit / Flat,47 Thomas Street,-36.25777,142.4005,2025-09-09 16:32:34,11989372,10,0,0,False,Apartment,Apartment / Unit / Flat,NorthWest Real Estate,26079,John Hadley,https://www.domain.com.au/47-thomas-street-warracknabeal-vic-3393-11989372
