listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17740762,SOMERS,3927,750,3259,"Monday, 22 September 2025",2025-09-01,8,5,2,4,House,Koala Ct,-38.390717,145.17332,2025-09-09 17:00:27,17740762,7,0,0,False,House,House,Mornington Peninsula Rentals,30582,Jacqui Mark,"Internal Laundry, Bath, Balcony, Fully fenced, Built in wardrobes, Dishwasher, Split-System Air Con, Split-System Heating",https://www.domain.com.au/koala-ct-somers-vic-3927-17740762
17753185,SOMERS,3927,2500,10863,"Monday, 08 September 2025",2025-09-09,0,6,4,3,House,42 The Promenade,-38.392056,145.15036,2025-09-09 17:00:27,17753185,20,0,1,False,House,House,Buxton Mornington Peninsula Flinders/Balnarring,8897,Catherine Andrews,"Internal Laundry, Split System Air Con, Alarm System, Balcony / Deck, Built in wardrobes, Dishwasher, Floorboards, Fully fenced, Furnished, Heating, Outdoor Entertainment Area, Remote Garage, Secure Parking",https://www.domain.com.au/42-the-promenade-somers-vic-3927-17753185
