listing_id,suburb,postcode,weekly_rent,bond,available_date,date_listed,days_listed,bedrooms,bathrooms,carspaces,property_type,address,lat,lon,scraped_date,domain_page_id,photo_count,video_count,floorplans_count,virtual_tour,primary_type,secondary_type,agency,agency_id,agent_names,structured_features,url
17721574,NEW GISBORNE,3438,480,2086,"Wednesday, 17 September 2025",2025-08-19,21,1,1,1,Townhouse,10/262-264 Station Road,-37.460667,144.59866,2025-09-09 16:45:49,17721574,14,0,1,False,Townhouse/Villa,Townhouse,Kennedy & Hunt Real Estate,3400,Property Management Team,"Internal Laundry, Secure Parking, Heating, Built in wardrobes, Close to transport, Close to shops, Open Fire Place, Close to schools, Study",https://www.domain.com.au/10-262-264-station-road-new-gisborne-vic-3438-17721574
