,SA2_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Owner occupied (%),Mortgage (%),Total rented (%),Other tenure (%),Unemployment,post_gradutae (%),Graduate_diploma_certificate(%),Bachelor (%),Advanced_&_Diploma (%),Certificate_level (%),Total_persons
10,201021009,43,1700,770,330,2053,0.8,1731,2.5,0.36515912897822445,0.4694304857621441,0.12688442211055276,0.020938023450586266,0.036924939467312345,0.05165165165165165,0.04714714714714715,0.1873873873873874,0.15255255255255254,0.3993993993993994,3330
11,201021010,49,1300,628,250,1625,0.7,1238,2.3,0.46670795912047075,0.35521833384948903,0.13688448436048312,0.02198823165066584,0.044921875,0.06402512684223242,0.04590480792461947,0.1799951679149553,0.15921720222275912,0.3795602802609326,4139
12,201021011,53,1600,703,330,1784,0.8,1343,2.1,0.49001683906663457,0.32306952128939137,0.1469809959105124,0.02237190281452971,0.03521278893929575,0.10130173564753003,0.061582109479305744,0.25734312416555405,0.16371829105473965,0.2540053404539386,5992
13,201021012,44,1695,765,270,2111,0.8,1813,2.7,0.40687160940325495,0.47106690777576854,0.0759493670886076,0.02667269439421338,0.02750611246943765,0.07554179566563468,0.04767801857585139,0.178328173374613,0.15603715170278637,0.38544891640866874,3230
14,201031013,53,1006,516,200,1286,0.7,985,2.2,0.5511049723756906,0.2935082872928177,0.10980662983425414,0.023480662983425413,0.043293115684882894,0.033807829181494664,0.03143534994068802,0.15599051008303677,0.13582443653618032,0.3932384341637011,1686
15,201031014,49,1216,628,218,1552,0.7,1193,2.2,0.48739977090492553,0.33390607101947306,0.12027491408934708,0.035509736540664374,0.03386351975371986,0.03674781809830041,0.037666513550757924,0.1465319246669729,0.15709692237023426,0.4042259990813045,2177
16,201031015,43,1387,668,250,1768,0.8,1455,2.6,0.42993809791783905,0.46933033202025887,0.05965109735509285,0.021384355655599326,0.03791887125220458,0.04090909090909091,0.045454545454545456,0.14380165289256197,0.15867768595041323,0.44049586776859506,2420
17,201031016,51,1000,511,240,1220,0.7,876,2.1,0.4336356141797197,0.23962627095355868,0.27287716405605933,0.023083264633140973,0.06239460370994941,0.02104647763811751,0.028061970184156678,0.1370944168371821,0.12657117801812334,0.4688687518269512,3421
18,201031017,53,1046,494,200,1323,0.7,956,2.2,0.5290409725348942,0.32778027915353447,0.09995497523638001,0.022062134173795586,0.05167464114832536,0.024012393493415957,0.024786986831913247,0.12316034082106894,0.13632842757552285,0.447714949651433,2582
19,202011018,39,1300,712,280,1665,0.7,1267,2.1,0.2883287847166479,0.24915716808476482,0.4369882806228929,0.009632364745545031,0.0532994923857868,0.08099366024065209,0.0500711605641092,0.22693750808642774,0.1274421011773839,0.3264329149954716,7729
20,202011019,38,1300,660,280,1528,0.7,1223,2.4,0.31884897643877946,0.3547701815372731,0.29837775202781,0.008883738895326381,0.051199729638391346,0.03714736288768179,0.03574557560890135,0.15419660066584895,0.13790082355002628,0.4715261958997722,5707
21,202011020,44,1430,759,295,1929,0.7,1408,2.2,0.3938183712450078,0.2611564507727036,0.323840944608439,0.011981246744226428,0.03962913114999252,0.07999456743175336,0.060573135950020375,0.26660328670378924,0.16447100366698356,0.3047670786364254,7363
22,202011021,38,1399,770,290,1957,0.7,1465,2.3,0.3205094879126592,0.2919157785287237,0.36755913698986226,0.011437483753574213,0.052365547917509095,0.09125248508946322,0.06381709741550695,0.2803180914512923,0.16043737574552683,0.30119284294234594,5030
23,202011022,42,1300,676,290,1580,0.7,1238,2.2,0.35178280121183875,0.3136797949195992,0.3061058028431601,0.010603588907014683,0.04175431215818258,0.04665598718462154,0.03904685622747297,0.18091710052062476,0.14797757308770523,0.4050861033239888,9988
24,202011023,37,1690,896,380,2358,0.8,2203,3.1,0.366914710933028,0.5518030910131654,0.07097882083571837,0.005724098454493417,0.03187250996015936,0.04982618771726535,0.05368868288914639,0.22402471996910003,0.16067979915025107,0.4387794515256856,2589
25,202011024,39,1742,897,400,2411,0.8,2217,2.9,0.3620396600566572,0.5002832861189802,0.09801699716713881,0.03059490084985836,0.031920649233543735,0.06664177711405637,0.06421504573455292,0.2936344969199179,0.16613776367369795,0.32331528840769086,5357
26,202011025,34,1469,811,330,1941,0.8,1689,2.7,0.28540897610258403,0.44899941713619584,0.24596852535457547,0.007577229454050903,0.03738187882156754,0.04302873650600578,0.046525771628402005,0.20602098221073437,0.15843089554508136,0.4345446252090619,6577
27,202021026,41,1625,836,320,2197,0.8,2040,2.9,0.37973760932944606,0.5331632653061225,0.0597667638483965,0.01239067055393586,0.023547880690737835,0.05339003071107961,0.058823529411764705,0.21190644932671865,0.1620600047247815,0.39853531774155443,4233
28,202021027,50,1408,683,310,1676,0.7,1200,2.1,0.46928435718809375,0.30208993033565545,0.19991555837027655,0.011610724086974878,0.039046010975094976,0.12399505256648113,0.07452071737786023,0.2602040816326531,0.1473407544836116,0.22603586889301175,6468
29,202021028,52,1473,666,280,1746,0.7,1317,2.2,0.5035535667280864,0.3750987101868913,0.08396946564885496,0.022637536193735194,0.03498609823911029,0.09714178965066318,0.06482346347842331,0.23631608443863253,0.156360919110779,0.2983373809079021,5353
30,202021029,53,1387,556,260,1450,0.7,1115,2.2,0.48992628992628995,0.34545454545454546,0.12285012285012285,0.019656019656019656,0.04985337243401759,0.03516228748068006,0.04095826893353941,0.1410355486862442,0.14528593508500773,0.39180834621329214,2588
31,202021030,46,1737,771,351,2086,0.7,1695,2.4,0.4113636363636364,0.3840909090909091,0.17373737373737375,0.01691919191919192,0.03299689440993789,0.09054077858023604,0.06147613175973225,0.26052492513651576,0.15430685221067464,0.2820151488462216,5677
32,202021031,46,2000,870,392,2547,0.8,2113,2.6,0.4170138888888889,0.41354166666666664,0.14375,0.014930555555555556,0.03537554473211997,0.13200272170560218,0.07212519845770016,0.30732592424586075,0.15060104332048083,0.2352007257881606,4409
33,202031032,46,1300,681,230,1767,0.8,1454,2.5,0.43232438606510565,0.42718446601941745,0.10451170759565963,0.019417475728155338,0.04089539388721481,0.030603804797353185,0.034739454094292806,0.14516129032258066,0.12655086848635236,0.43507030603804797,2418
34,202031033,52,867,551,170,1375,0.7,1027,2.2,0.5576856047403277,0.24573021958870686,0.12059951202509585,0.04810038340885326,0.048312375909993384,0.019492025989367986,0.030124040165386886,0.142055522740697,0.1340815121086828,0.393679858239811,3386
35,203011034,36,1907,865,386,2325,0.8,2159,3.0,0.30955309553095534,0.5670356703567035,0.1016810168101681,0.011480114801148012,0.026486756621689155,0.0372369131138694,0.04263356718834323,0.1834862385321101,0.16972477064220184,0.4438747976254722,3706
36,203011035,40,1733,780,308,2103,0.8,1898,2.9,0.3653631284916201,0.5299813780260708,0.06852886405959031,0.020484171322160148,0.030026423252462166,0.04175770818159748,0.04297159504734159,0.1842680262199563,0.1670308327263899,0.43165816945860647,4119
37,203011036,43,1733,826,300,2162,0.8,1845,2.6,0.4095767421975203,0.42112013681060284,0.13210773834972211,0.01581872595126122,0.019733023795705164,0.06057175205208039,0.040475516558165864,0.2267195018397962,0.17011038777243137,0.3532408717803566,3533
38,203021037,37,1700,799,350,2070,0.8,1510,2.3,0.3153051340006458,0.3112689699709396,0.3538908621246367,0.009848240232483048,0.04629511541895166,0.11371476150826693,0.05174259545616748,0.28333531580825505,0.150231949565838,0.29201855596526705,8407
39,203021039,40,1703,843,340,2211,0.8,1542,2.1,0.3085635833190321,0.2661747039643041,0.4015788570447915,0.012184657628282134,0.045978552278820375,0.11447811447811448,0.05686494575383464,0.3065220102257139,0.14665170220725776,0.25688988651951616,8019
40,203021040,37,1842,918,335,2365,0.8,1719,2.3,0.29763107668126193,0.3361401145166723,0.3450095430560233,0.009767598518019536,0.03815193694449103,0.10465711361310133,0.05851245308768339,0.30493005800068235,0.15429887410440124,0.29119754350051175,11724
41,203021042,38,2000,859,365,2575,0.8,2111,2.7,0.3917525773195876,0.38947494605610167,0.19959242387916568,0.010549029009829777,0.038234379857009636,0.11721366376423309,0.05685792959738037,0.34070104934137085,0.16268512316737366,0.2370320756121158,13437
42,203021043,37,1755,827,370,2227,0.8,1966,2.7,0.31702374059061955,0.45237405906195716,0.20671685002895193,0.013752171395483497,0.04035138526884834,0.054697286012526096,0.038100208768267224,0.2092901878914405,0.17703549060542798,0.40177453027139876,9580
43,203021044,41,1603,757,375,1956,0.7,1589,2.5,0.37442740489942244,0.4162517426807409,0.18103963353913563,0.014738099980083649,0.03948931116389549,0.04458120684479135,0.03902731912338637,0.20144100870609427,0.1774241969378565,0.4267487241068748,6662
44,203021045,45,1367,627,300,1473,0.8,1161,2.2,0.3277179847137732,0.28731867103416003,0.3292778037747621,0.03493994696615193,0.055444981518339494,0.041768707482993196,0.028299319727891157,0.15591836734693879,0.14952380952380953,0.43387755102040815,7350
45,203021046,40,2167,1001,360,2861,0.8,2092,2.5,0.3755915317559153,0.3163138231631382,0.29265255292652553,0.00921544209215442,0.03553481694185212,0.1342237061769616,0.0664440734557596,0.3709515859766277,0.15041736227045074,0.1963272120200334,5990
46,203021047,42,1560,692,340,1812,0.8,1386,2.3,0.394907480626285,0.27708366281828245,0.2970109125415151,0.013284833148821762,0.05417160933175168,0.06999216505615043,0.03891355445285975,0.22199007573779053,0.16100809610864456,0.3538782972055367,7658
47,203021485,31,1755,918,420,2216,0.7,1988,2.6,0.1523732470334412,0.5018878101402373,0.27939590075512405,0.05124056094929881,0.034205575508807935,0.07809110629067245,0.04464931308749096,0.2801879971077368,0.18510484454085321,0.3277295733911786,5532
48,203021486,36,1300,574,280,1430,0.8,1230,2.6,0.29573357888275015,0.30954573357888276,0.36095764272559855,0.013965623081645182,0.07648256553830492,0.04092071611253197,0.017050298380221655,0.1294401818698494,0.1467746518897414,0.45311167945439046,7038
49,203021487,36,1733,784,390,2128,0.8,1779,2.6,0.30944481309444816,0.4022340190223402,0.250055297500553,0.028091130280911304,0.04093878171046635,0.0850142978591854,0.04405286343612335,0.265321895045985,0.1707241672463096,0.33456990493855787,12939
50,203021488,38,1200,499,254,1228,0.8,926,2.1,0.23157051282051283,0.18669871794871795,0.5365918803418803,0.014155982905982906,0.1013317892298784,0.05568505568505568,0.019425019425019424,0.12224812224812225,0.1238021238021238,0.3856513856513856,3861
51,203031048,45,1650,707,380,1784,0.7,1424,2.4,0.4032451923076923,0.36478365384615385,0.20072115384615385,0.017728365384615384,0.0438463482436189,0.052084549807310525,0.0483475417493869,0.20109774611701506,0.18066098330024524,0.41924559149830665,8563
52,203031049,55,2167,881,390,2127,0.7,1684,2.2,0.5311083642356819,0.25133910177173463,0.1676967449526164,0.03419859909353111,0.025067750677506776,0.12245897624295861,0.0641685035513103,0.3301493999510164,0.14964486896889542,0.20573108008817045,4083
53,203031051,59,1667,605,340,1429,0.6,1139,2.1,0.5257557436517534,0.22611850060459493,0.20846432889963723,0.017412333736396616,0.04623803009575923,0.06578947368421052,0.04548872180451128,0.18458646616541352,0.1763157894736842,0.34830827067669173,5320
54,203031052,61,2000,818,400,1965,0.6,1521,2.1,0.5840899265023779,0.22178988326848248,0.13445741461305663,0.04453091223519239,0.029490616621983913,0.10923423423423423,0.06728603603603604,0.32826576576576577,0.17088963963963963,0.19087837837837837,3552
55,203031053,40,2167,1001,500,2627,0.8,2281,2.7,0.35327635327635326,0.41417378917378916,0.1987179487179487,0.02362298195631529,0.03151884874081026,0.09573398448721632,0.06320022981901752,0.33172938810686586,0.16396150531456477,0.24784544671071532,13924
56,203031489,35,1907,1004,420,2399,0.8,2201,2.7,0.2944188428059396,0.4198668714797747,0.25934459805427545,0.015360983102918587,0.028208980136871974,0.09397360470663063,0.04929241532835109,0.3216727619653363,0.17300047702337415,0.2674511051041501,6289
57,203031490,44,2000,850,420,2320,0.7,1882,2.5,0.4165485973363559,0.3748937376027203,0.17724567866251062,0.015018418815528478,0.025843050740624016,0.08398220244716352,0.06460882461994809,0.2796625880608083,0.17806822395253985,0.282072673340749,10788
58,204011054,54,1300,643,250,1528,0.7,1135,2.1,0.512610770279482,0.2716428084526244,0.17655078391274712,0.02010906612133606,0.03402028132155708,0.04197183098591549,0.04,0.1819718309859155,0.1628169014084507,0.4056338028169014,3550
59,204011055,55,1170,621,250,1479,0.7,1133,2.1,0.511320097526994,0.2671543016370603,0.1685823754789272,0.02681992337164751,0.03608419645840294,0.046640755136035536,0.03692393114936147,0.17351471404775126,0.15935591338145474,0.35119378123264855,3602
60,204011056,40,1603,737,330,1949,0.7,1574,2.5,0.3279776458260566,0.4495284666433811,0.18057981138665735,0.023227383863080684,0.0444620881302104,0.04248546913921949,0.036396346526432324,0.157625242181013,0.16620536949903128,0.44118461112648766,7226
61,204011057,48,1500,722,320,1708,0.7,1331,2.3,0.46831530139103555,0.31555899021123135,0.1628026790314271,0.03426069036579083,0.018867924528301886,0.04996443812233286,0.04249644381223329,0.19203413940256045,0.16091749644381223,0.36806543385490753,5624
62,204011058,51,1500,715,285,1755,0.7,1293,2.2,0.4944,0.2768,0.18026666666666666,0.0272,0.03074739829706717,0.036612262902514334,0.03484781649757389,0.17159241288045876,0.16321129245699162,0.3987648875165417,2267
63,204011059,45,1300,633,250,1483,0.7,1165,2.2,0.3684407796101949,0.2709895052473763,0.3242128935532234,0.012368815592203899,0.06011883956658511,0.03304940374787053,0.0282793867120954,0.14071550255536627,0.14718909710391823,0.41771720613287905,2935
64,204011060,39,1733,908,265,2126,0.8,1900,2.7,0.3632707774798928,0.3746648793565684,0.2225201072386059,0.022117962466487937,0.028785488958990538,0.04832556167867741,0.02967359050445104,0.18270453582026283,0.16150911403136922,0.40059347181008903,2359
65,204011061,43,1100,540,260,1375,0.9,900,2.1,0.358695652173913,0.5543478260869565,0.03260869565217391,0.043478260869565216,0.0898876404494382,0.0,0.045454545454545456,0.07272727272727272,0.15454545454545454,0.38181818181818183,110
66,204011062,53,1500,635,300,1592,0.7,1222,2.2,0.5051421657592257,0.3176043557168784,0.13188142770719904,0.029643073200241985,0.041779706999457406,0.03965141612200436,0.03572984749455338,0.15729847494553376,0.1533769063180828,0.36775599128540304,2295
67,204021063,51,1253,645,250,1521,0.7,1142,2.1,0.424380704041721,0.26966536288570186,0.2585832246849196,0.0171664493698392,0.037053087757313106,0.042190136883555225,0.03750234389649353,0.14907181698856178,0.16144759047440466,0.39321207575473466,5333
68,204021064,52,1365,688,220,1626,0.7,1363,2.4,0.49589603283173733,0.35499316005471954,0.08755129958960328,0.036935704514363885,0.025196850393700787,0.03870967741935484,0.042679900744416875,0.1771712158808933,0.1617866004962779,0.39503722084367243,2015
69,204021065,49,1300,734,243,1808,0.7,1344,2.3,0.43950617283950616,0.345679012345679,0.17469135802469135,0.01728395061728395,0.02786377708978328,0.03692463328275165,0.042488619119878605,0.17754172989377845,0.1542741527567021,0.4420839656044512,1977
70,204021066,44,1300,708,260,1732,0.7,1242,2.2,0.37306653572305426,0.30112938865700956,0.2779278173336607,0.011293886570095753,0.0341473957207694,0.0471253534401508,0.04723007644779558,0.1925856110587496,0.15750340349774847,0.3911404335532517,9549
71,204021067,48,1500,763,250,1847,0.8,1501,2.5,0.4952741020793951,0.3594382932757224,0.09910883067782879,0.03159600324061572,0.019374640322271246,0.043594646271510516,0.04933078393881453,0.1965583173996176,0.1718929254302103,0.38986615678776293,5230
72,204031068,49,1560,766,300,1899,0.7,1434,2.3,0.4613821138211382,0.320630081300813,0.1839430894308943,0.019308943089430895,0.02702702702702703,0.09011220196353437,0.07889200561009818,0.258765778401122,0.1714586255259467,0.27454417952314164,2852
73,204031069,47,1500,768,298,1826,0.7,1397,2.3,0.4532934131736527,0.3083832335329341,0.19221556886227545,0.026646706586826347,0.018417462482946793,0.06380510440835267,0.05433101314771848,0.23047177107501934,0.15448569218870842,0.32869296210363497,5172
74,204031070,47,1389,752,260,1915,0.7,1493,2.4,0.41437802907915994,0.4466882067851373,0.10662358642972536,0.011308562197092083,0.02917933130699088,0.036607687614399025,0.050030506406345335,0.16412446613788895,0.15070164734594266,0.43319097010372176,1639
75,204031071,50,1400,683,250,1673,0.7,1226,2.3,0.47523219814241485,0.2714138286893705,0.19762641898864808,0.02786377708978328,0.025321888412017168,0.04043010752688172,0.04172043010752688,0.1827956989247312,0.15225806451612903,0.40602150537634407,2325
76,204031072,52,1200,688,210,1657,0.7,1280,2.2,0.4968736973739058,0.3026260942059191,0.14547728220091705,0.035014589412255104,0.03537414965986395,0.03496721823290665,0.04121136434592569,0.1517327505463628,0.14923509210115515,0.41866999687792694,3203
77,204031073,39,1387,763,290,1905,0.7,1470,2.4,0.2919931856899489,0.34667802385008517,0.3173764906303237,0.010732538330494038,0.041749502982107355,0.03308565820832749,0.04107668582644049,0.16626945184354408,0.17089583625403057,0.4581522501051451,7133
78,204031075,45,1690,851,280,2125,0.8,1833,2.6,0.41602209944751384,0.40497237569060773,0.12762430939226518,0.03149171270718232,0.017964071856287425,0.061452513966480445,0.05446927374301676,0.23114525139664804,0.1473463687150838,0.3704608938547486,2864
79,204031491,33,1707,977,385,2266,0.8,2143,2.9,0.26702862783810466,0.4807502467917078,0.21890424481737414,0.022458045409674235,0.028522039757994815,0.05420441901128596,0.053886504530281355,0.21427436019710697,0.17866793832459069,0.41122238117946275,6291
80,204031492,41,1300,717,260,1606,0.7,1214,2.2,0.30533168009919404,0.2633292002479851,0.40080595164290145,0.008059516429014259,0.05544610188573037,0.04566584632212196,0.03500136724090785,0.15983046212742685,0.16092425485370523,0.44066174459939844,7314
81,205011076,39,1625,704,330,1799,0.7,1452,2.5,0.352796389990428,0.411185559961712,0.2025160672774511,0.016272391631341445,0.0393709327548807,0.03475445223961144,0.034106853750674584,0.16211548839719375,0.16071235833783054,0.4655153804641122,9265
82,205011077,48,1517,695,250,1782,0.8,1456,2.5,0.49232046492320464,0.36903279369032793,0.0958904109589041,0.0253217102532171,0.03922174181593576,0.0467699503069278,0.04238526746565332,0.17275650394621456,0.15317158725518853,0.42239111370944166,3421
83,205011078,43,1500,722,300,1846,0.7,1452,2.4,0.42505453412277966,0.3727017762542848,0.16079775631037707,0.020255531318167652,0.030765382691345673,0.0458601883986118,0.03941497273177987,0.18096182449181952,0.15294992563212692,0.4328210213187903,4034
84,205011079,41,1647,756,320,1993,0.7,1590,2.5,0.3851730589335828,0.3747661365762395,0.20802151543498598,0.019176800748362956,0.03884011705240756,0.061100145885179785,0.048056294516433534,0.21230584398867244,0.16382047541405648,0.37887239337509654,11653
86,205021081,45,1300,648,280,1516,0.7,1194,2.3,0.4014331210191083,0.28646496815286626,0.26528662420382165,0.02356687898089172,0.043870014771048745,0.038519741367450816,0.036456183794194526,0.15971935617003716,0.16288347778236345,0.4105103865731187,7269
87,205021082,48,1343,669,250,1619,0.8,1323,2.4,0.50096215522771,0.36690186016677356,0.08883899935856318,0.02245028864656831,0.03189633690505856,0.03132588635259835,0.036425449247207385,0.15468674113647402,0.16367168528411852,0.4220495386109762,4118
89,205021084,55,1300,562,270,1317,0.7,1014,2.2,0.5062240663900415,0.2472155492465604,0.20681371478488753,0.014632015723957196,0.04692438609287625,0.03684210526315789,0.03508771929824561,0.1531578947368421,0.15421052631578946,0.4026315789473684,5700
90,205021085,55,1083,529,190,1280,0.7,926,2.1,0.5520345696795103,0.21389989196975154,0.17464890169247388,0.030248469571480016,0.05447032306536439,0.03968253968253968,0.037037037037037035,0.15373309817754263,0.13991769547325103,0.36743092298647856,3402
91,205021086,61,1300,571,310,1314,0.7,1071,2.1,0.5839869281045752,0.22973856209150326,0.1565359477124183,0.00980392156862745,0.04773082942097027,0.04523934771173067,0.046291425565491845,0.16806943713834824,0.1841136244082062,0.41215149921094163,3802
92,205031087,54,1300,619,250,1466,0.7,1110,2.1,0.5312339989759345,0.2724014336917563,0.1408090117767537,0.029185867895545316,0.030960507069722087,0.0632506004803843,0.044435548438751,0.19235388310648519,0.15032025620496398,0.3630904723779023,4996
93,205031088,52,1800,444,346,1050,0.9,1014,2.3,0.7592592592592593,0.16666666666666666,0.0,0.09259259259259259,0.05172413793103448,0.058823529411764705,0.11764705882352941,0.3235294117647059,0.14705882352941177,0.23529411764705882,68
94,205031089,46,1499,680,280,1725,0.8,1384,2.5,0.4220408163265306,0.4005442176870748,0.14068027210884354,0.020680272108843538,0.03480813587754246,0.036888701517706575,0.0366779089376054,0.1680016863406408,0.16294266441821248,0.43591905564924116,4744
95,205031090,47,1457,668,270,1744,0.7,1315,2.4,0.46347438752783965,0.3287305122494432,0.17126948775055678,0.018708240534521157,0.028969149736644093,0.04475703324808184,0.04201680672268908,0.19967117281695287,0.14979905005480454,0.4084764340518816,5474
96,205031091,52,1517,640,330,1490,0.7,1175,2.2,0.4563879840752805,0.2783206659428158,0.21986970684039087,0.02280130293159609,0.0345489443378119,0.05343712890882702,0.04552051721863042,0.19804723578308484,0.17099881250824647,0.35083784140387914,7579
97,205031092,31,0,1291,100,2374,0.7,1333,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,12
98,205031093,51,1467,618,298,1480,0.7,1154,2.2,0.4733610258262597,0.2905002709048221,0.19920534585515623,0.01643489254108723,0.03990797274577471,0.04871060171919771,0.04643303210638454,0.19036073763867462,0.1591359929468812,0.3874807141282786,13611
99,205041094,42,1300,668,230,1715,0.7,1409,2.5,0.4257091400270149,0.38068437640702385,0.16726699684826654,0.01125619090499775,0.05624770978380359,0.043683589138134596,0.03659976387249114,0.16292798110979928,0.14842300556586271,0.4440883791533142,5929
100,205041095,45,1083,583,210,1441,0.7,1017,2.2,0.3708791208791209,0.2943681318681319,0.29203296703296705,0.01607142857142857,0.08374453686733399,0.023069079785878153,0.023196533265358144,0.1149630384909508,0.13675758348202907,0.4954116747387204,7846
101,205041096,43,953,523,215,1263,0.7,942,2.2,0.37101200686106345,0.24922813036020583,0.3373927958833619,0.009948542024013723,0.10945461407812795,0.023782741443033908,0.020086774867427284,0.10493331190744014,0.11441426964486583,0.4454443194600675,6223
102,205041098,41,1300,747,250,1994,0.8,1656,2.6,0.415061295971979,0.46701692936368944,0.08581436077057793,0.011675423234092236,0.040842105263157895,0.02925764192139738,0.031004366812227076,0.13406113537117903,0.137117903930131,0.5157205240174673,2290
103,205041493,41,1300,709,250,1847,0.7,1386,2.3,0.3546734955185659,0.33183952198036704,0.2791293213828425,0.012804097311139564,0.05421903052064632,0.04005572971090213,0.031173807035876,0.17537443399512365,0.14280738418669453,0.4266805990943922,5742
104,205041494,39,1326,822,300,2082,0.7,1635,2.4,0.345449038315917,0.4040587611691655,0.22626079054975012,0.014084507042253521,0.045369284876905044,0.059186637618010164,0.03897361413701283,0.20140401839748245,0.15383684337932704,0.41273299443234085,8262
105,205051099,65,1680,575,20,1124,0.5,699,1.4,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,14
106,205051100,52,1300,600,200,1476,0.7,1079,2.2,0.5464025026068822,0.32638164754953075,0.07716371220020855,0.03023983315954119,0.04725124943207633,0.03637801502570186,0.03202846975088968,0.18386714116251482,0.13444049031237643,0.44088572558323447,2529
107,205051101,43,1300,670,250,1726,0.7,1324,2.4,0.41734802701741913,0.3750444365446143,0.16441521507287593,0.025595449697831497,0.03932667957694026,0.029344729344729346,0.03547008547008547,0.15128205128205127,0.1386039886039886,0.45954415954415956,7020
108,205051102,39,1300,723,236,1837,0.8,1487,2.5,0.39836289222373805,0.38267394270122784,0.13915416098226466,0.0504774897680764,0.04269211451531894,0.022304832713754646,0.028345724907063198,0.12592936802973978,0.11338289962825279,0.41356877323420077,2152
109,205051103,42,1300,702,280,1777,0.7,1331,2.3,0.35152696556205326,0.29922027290448344,0.32244964262508125,0.01055880441845354,0.05116346292816881,0.05488548583818946,0.03984279712698197,0.1989429461986719,0.1643854180783304,0.3823011248136604,7379
110,205051104,53,1192,547,240,1343,0.7,1012,2.2,0.5230504093063335,0.2714347264110297,0.15252046531667385,0.03059026281775097,0.05926860025220681,0.028655400440852314,0.03232916972814107,0.12894930198383542,0.14217487141807494,0.4419544452608376,2722
111,206011106,33,2000,1244,421,2834,1.0,2087,2.0,0.18583924740056115,0.2637398910711338,0.5306156131374814,0.011883149034494141,0.043048218500618185,0.22903437705276988,0.06864462447996497,0.4327786292971316,0.09579592730457631,0.10488285526603898,9134
112,206011107,35,2000,1002,365,2539,0.9,1786,2.1,0.23569758378799688,0.2667186282151208,0.47716289945440377,0.0102883865939205,0.04680898376695575,0.1989689590874191,0.06855325216628277,0.3914664911703411,0.11538883404628715,0.1493912471207634,9117
113,206011109,39,2167,954,421,2761,0.9,2245,2.7,0.369309051955008,0.3719871451526513,0.23835029459025175,0.00856989823245849,0.03652889727319499,0.14029632339491493,0.0654838119626852,0.3687580025608195,0.14871044448509238,0.2021218218401317,5467
114,206011495,34,2167,1032,431,2718,0.9,2062,2.2,0.25590481264429055,0.2638962884034807,0.4626176522820103,0.00994494761143669,0.05040037682524729,0.21812396888993638,0.07094037237803441,0.4343624793777987,0.10040065991044073,0.11713410322884751,8486
115,206011496,34,2018,1154,450,2880,0.9,2126,2.1,0.20927085095584502,0.2632380307900524,0.504144814752157,0.012857384537303333,0.04331724834474245,0.238887077491577,0.06673187696989458,0.4289751114009347,0.09966308009998913,0.09944571242256277,9201
116,206011497,37,2100,880,416,2413,0.9,1944,2.4,0.29653808110781404,0.29574678536102866,0.3798219584569733,0.014045499505440158,0.050959718842930525,0.1881770763675271,0.06540056172261602,0.3660559047746422,0.13855824528554234,0.1551424368062057,7477
117,206011498,37,2299,905,450,2645,0.9,2186,2.6,0.3455669306548194,0.34653274096967357,0.28298242225226966,0.01216920996716245,0.050088316931617465,0.17419863373620598,0.0719915922228061,0.37729900157645824,0.12598528638991066,0.1753809774040988,7612
118,206021110,38,2200,1098,381,3138,0.9,2112,2.3,0.3105691056910569,0.2964769647696477,0.375609756097561,0.011382113821138212,0.040668523676880224,0.2042112906153567,0.09312034852060265,0.40733345434743146,0.10891268832819023,0.12252677436921401,5509
119,206021112,37,2200,1041,396,2710,0.9,1978,2.3,0.2730134743735046,0.2891323510892835,0.41543886160433197,0.011081727742097973,0.04657247514390372,0.17863959743189312,0.07765052923824398,0.3996182543813986,0.11651917404129794,0.14488981433281278,11526
120,206021499,38,2427,1130,461,3164,0.9,2251,2.4,0.30798479087452474,0.300214911555629,0.3673334435443875,0.012564060175235576,0.0380386983289358,0.21761768143661672,0.08213792370630113,0.41791520561045586,0.09967059823610669,0.11167782382318564,9411
121,206021500,36,2346,1216,490,3203,0.9,2318,2.3,0.2874970567459383,0.30233105721685893,0.39086413939251236,0.012950317871438662,0.04251726784343822,0.22549164571935532,0.08058553896199912,0.426881561437232,0.10054709448469613,0.10039923111045394,6763
122,206031113,37,2458,1080,370,3024,0.9,2192,2.4,0.27092769669518535,0.3272940781748029,0.3794665324609965,0.0097299110887435,0.04649540857840288,0.16813468614115287,0.0655591481770543,0.382874344965994,0.11985728620804995,0.1587690935444308,8969
123,206031115,34,2000,927,324,2221,0.9,1571,2.0,0.15300942712110224,0.22600918540004836,0.5936669083877205,0.00821851583272903,0.06799463704271212,0.20333569907735982,0.05997161107168204,0.37136266855926187,0.10929737402413059,0.12455642299503193,5636
124,206031116,38,2167,1113,400,2926,0.9,2111,2.2,0.2999125619352958,0.28941999417079567,0.38589332556106093,0.013115709705625183,0.038438009787928225,0.1706947112953787,0.07361715036909698,0.39336636667003744,0.13449287086661948,0.1538072605925776,9889
125,206031501,40,2400,1019,382,2926,0.9,2195,2.5,0.3684558216350124,0.31544178364987613,0.29463253509496284,0.013542526837324525,0.043297161021593776,0.13099362914943558,0.06035542639991059,0.37029171789426624,0.14954733430200068,0.20163183189896056,8947
